attendance_id,member_id,class_id,attended,member_name,age,gender,membership_type,is_active,class_name,difficulty,trainer_id,schedule_time,trainer_name,specialty,experience_years,payment_id,amount,method
464,92,3,1,John Santana,44,Male,Quarterly,0,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,183,800,Cash
464,92,3,1,John Santana,44,Male,Quarterly,0,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,184,2100,Card
465,89,8,1,Stephanie Gilbert,33,Male,Quarterly,1,Pilates Core,Beginner,3,46:16.7,Angie Henderson,Cardio,5,178,800,Wallet
466,188,4,1,Juan Reyes,32,Female,Quarterly,1,Yoga Flow,Intermediate,6,47:04.8,Connie Lawrence,Zumba,13,382,2100,Wallet
466,188,4,1,Juan Reyes,32,Female,Quarterly,1,Yoga Flow,Intermediate,6,47:04.8,Connie Lawrence,Zumba,13,383,2100,Cash
467,198,19,1,Jessica Fox,35,Male,Monthly,0,Cardio Blast,Beginner,7,45:46.1,Abigail Shaffer,Pilates,3,401,7500,Card
467,198,19,1,Jessica Fox,35,Male,Monthly,0,Cardio Blast,Beginner,7,45:46.1,Abigail Shaffer,Pilates,3,402,7500,Cash
467,198,19,1,Jessica Fox,35,Male,Monthly,0,Cardio Blast,Beginner,7,45:46.1,Abigail Shaffer,Pilates,3,403,7500,Transfer
468,189,11,1,Sherry Shields,37,Female,Quarterly,0,CrossFit WOD,Advanced,8,42:10.9,Gina Moore,Pilates,8,384,2100,Card
468,189,11,1,Sherry Shields,37,Female,Quarterly,0,CrossFit WOD,Advanced,8,42:10.9,Gina Moore,Pilates,8,385,7500,Transfer
469,35,2,1,Carlos Walls,49,Male,Monthly,1,Pilates Core,Advanced,8,45:51.9,Gina Moore,Pilates,8,68,2100,Transfer
469,35,2,1,Carlos Walls,49,Male,Monthly,1,Pilates Core,Advanced,8,45:51.9,Gina Moore,Pilates,8,69,800,Transfer
469,35,2,1,Carlos Walls,49,Male,Monthly,1,Pilates Core,Advanced,8,45:51.9,Gina Moore,Pilates,8,70,2100,Transfer
470,91,18,1,Mary Marshall,44,Male,Monthly,1,Yoga Flow,Intermediate,5,42:33.4,Cristian Santos,Zumba,3,182,7500,Transfer
471,87,6,1,Eric Ortiz,45,Male,Monthly,1,Yoga Flow,Beginner,10,44:14.8,Ryan Munoz,Strength,5,173,7500,Cash
471,87,6,1,Eric Ortiz,45,Male,Monthly,1,Yoga Flow,Beginner,10,44:14.8,Ryan Munoz,Strength,5,174,800,Transfer
471,87,6,1,Eric Ortiz,45,Male,Monthly,1,Yoga Flow,Beginner,10,44:14.8,Ryan Munoz,Strength,5,175,800,Cash
472,200,15,1,Wayne Morgan,46,Male,Quarterly,1,Cardio Blast,Intermediate,8,47:57.1,Gina Moore,Pilates,8,407,7500,Wallet
473,179,16,1,Jennifer Robertson,37,Male,Yearly,0,Cardio Blast,Advanced,7,46:26.8,Abigail Shaffer,Pilates,3,364,2100,Cash
473,179,16,1,Jennifer Robertson,37,Male,Yearly,0,Cardio Blast,Advanced,7,46:26.8,Abigail Shaffer,Pilates,3,365,800,Cash
474,162,6,1,Aaron Hayes,23,Female,Quarterly,0,Yoga Flow,Beginner,10,44:14.8,Ryan Munoz,Strength,5,329,7500,Cash
474,162,6,1,Aaron Hayes,23,Female,Quarterly,0,Yoga Flow,Beginner,10,44:14.8,Ryan Munoz,Strength,5,330,7500,Cash
475,35,3,1,Carlos Walls,49,Male,Monthly,1,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,68,2100,Transfer
475,35,3,1,Carlos Walls,49,Male,Monthly,1,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,69,800,Transfer
475,35,3,1,Carlos Walls,49,Male,Monthly,1,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,70,2100,Transfer
476,184,15,1,Christopher Pierce,34,Female,Monthly,0,Cardio Blast,Intermediate,8,47:57.1,Gina Moore,Pilates,8,372,7500,Wallet
476,184,15,1,Christopher Pierce,34,Female,Monthly,0,Cardio Blast,Intermediate,8,47:57.1,Gina Moore,Pilates,8,373,2100,Cash
476,184,15,1,Christopher Pierce,34,Female,Monthly,0,Cardio Blast,Intermediate,8,47:57.1,Gina Moore,Pilates,8,374,2100,Transfer
477,10,10,1,Ethan Adams,54,Male,Yearly,0,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,23,7500,Card
478,52,2,1,Lisa Barnes,21,Female,Yearly,1,Pilates Core,Advanced,8,45:51.9,Gina Moore,Pilates,8,98,2100,Cash
479,52,2,1,Lisa Barnes,21,Female,Yearly,1,Pilates Core,Advanced,8,45:51.9,Gina Moore,Pilates,8,98,2100,Cash
480,81,10,1,Brian Hamilton,50,Female,Quarterly,0,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,163,800,Cash
480,81,10,1,Brian Hamilton,50,Female,Quarterly,0,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,164,800,Transfer
480,81,10,1,Brian Hamilton,50,Female,Quarterly,0,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,165,2100,Transfer
481,132,13,1,Gloria Atkinson,39,Female,Quarterly,0,CrossFit WOD,Intermediate,6,45:45.2,Connie Lawrence,Zumba,13,270,2100,Card
481,132,13,1,Gloria Atkinson,39,Female,Quarterly,0,CrossFit WOD,Intermediate,6,45:45.2,Connie Lawrence,Zumba,13,271,800,Wallet
481,132,13,1,Gloria Atkinson,39,Female,Quarterly,0,CrossFit WOD,Intermediate,6,45:45.2,Connie Lawrence,Zumba,13,272,7500,Card
482,140,16,1,Spencer Haynes,43,Male,Monthly,1,Cardio Blast,Advanced,7,46:26.8,Abigail Shaffer,Pilates,3,287,2100,Card
482,140,16,1,Spencer Haynes,43,Male,Monthly,1,Cardio Blast,Advanced,7,46:26.8,Abigail Shaffer,Pilates,3,288,7500,Card
482,140,16,1,Spencer Haynes,43,Male,Monthly,1,Cardio Blast,Advanced,7,46:26.8,Abigail Shaffer,Pilates,3,289,2100,Card
483,65,2,1,Patrick Arnold,50,Male,Monthly,0,Pilates Core,Advanced,8,45:51.9,Gina Moore,Pilates,8,130,7500,Cash
484,193,7,1,Jordan Morris,44,Female,Yearly,1,Pilates Core,Beginner,5,43:52.0,Cristian Santos,Zumba,3,393,2100,Card
484,193,7,1,Jordan Morris,44,Female,Yearly,1,Pilates Core,Beginner,5,43:52.0,Cristian Santos,Zumba,3,394,2100,Wallet
485,74,12,1,Rita Adams,26,Female,Monthly,0,Yoga Flow,Intermediate,6,42:22.6,Connie Lawrence,Zumba,13,149,2100,Wallet
485,74,12,1,Rita Adams,26,Female,Monthly,0,Yoga Flow,Intermediate,6,42:22.6,Connie Lawrence,Zumba,13,150,7500,Wallet
486,200,2,1,Wayne Morgan,46,Male,Quarterly,1,Pilates Core,Advanced,8,45:51.9,Gina Moore,Pilates,8,407,7500,Wallet
487,168,11,1,Donna Martinez,44,Female,Yearly,0,CrossFit WOD,Advanced,8,42:10.9,Gina Moore,Pilates,8,342,7500,Cash
487,168,11,1,Donna Martinez,44,Female,Yearly,0,CrossFit WOD,Advanced,8,42:10.9,Gina Moore,Pilates,8,343,800,Wallet
487,168,11,1,Donna Martinez,44,Female,Yearly,0,CrossFit WOD,Advanced,8,42:10.9,Gina Moore,Pilates,8,344,800,Card
488,70,4,1,Richard Henson,38,Male,Quarterly,1,Yoga Flow,Intermediate,6,47:04.8,Connie Lawrence,Zumba,13,139,2100,Wallet
488,70,4,1,Richard Henson,38,Male,Quarterly,1,Yoga Flow,Intermediate,6,47:04.8,Connie Lawrence,Zumba,13,140,800,Transfer
488,70,4,1,Richard Henson,38,Male,Quarterly,1,Yoga Flow,Intermediate,6,47:04.8,Connie Lawrence,Zumba,13,141,7500,Wallet
489,95,14,1,Curtis Johnson,37,Male,Monthly,0,Zumba Dance,Beginner,3,47:29.5,Angie Henderson,Cardio,5,190,7500,Wallet
489,95,14,1,Curtis Johnson,37,Male,Monthly,0,Zumba Dance,Beginner,3,47:29.5,Angie Henderson,Cardio,5,191,800,Transfer
490,103,15,1,Kathy Rivas,45,Male,Yearly,0,Cardio Blast,Intermediate,8,47:57.1,Gina Moore,Pilates,8,206,800,Transfer
490,103,15,1,Kathy Rivas,45,Male,Yearly,0,Cardio Blast,Intermediate,8,47:57.1,Gina Moore,Pilates,8,207,7500,Wallet
491,99,11,1,Ashley Coleman,34,Male,Yearly,1,CrossFit WOD,Advanced,8,42:10.9,Gina Moore,Pilates,8,197,2100,Cash
491,99,11,1,Ashley Coleman,34,Male,Yearly,1,CrossFit WOD,Advanced,8,42:10.9,Gina Moore,Pilates,8,198,2100,Wallet
492,48,16,1,Nicole Brown,54,Female,Monthly,1,Cardio Blast,Advanced,7,46:26.8,Abigail Shaffer,Pilates,3,92,800,Wallet
493,178,16,1,Jordan Edwards,36,Male,Quarterly,0,Cardio Blast,Advanced,7,46:26.8,Abigail Shaffer,Pilates,3,362,7500,Card
493,178,16,1,Jordan Edwards,36,Male,Quarterly,0,Cardio Blast,Advanced,7,46:26.8,Abigail Shaffer,Pilates,3,363,7500,Transfer
494,95,17,1,Curtis Johnson,37,Male,Monthly,0,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,190,7500,Wallet
494,95,17,1,Curtis Johnson,37,Male,Monthly,0,Pilates Core,Beginner,8,44:34.2,Gina Moore,Pilates,8,191,800,Transfer
495,69,3,1,Stephanie Clark,44,Female,Quarterly,0,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,136,800,Card
495,69,3,1,Stephanie Clark,44,Female,Quarterly,0,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,137,7500,Wallet
495,69,3,1,Stephanie Clark,44,Female,Quarterly,0,CrossFit WOD,Beginner,10,47:04.6,Ryan Munoz,Strength,5,138,7500,Transfer
496,187,14,1,Denise Davenport,23,Male,Monthly,1,Zumba Dance,Beginner,3,47:29.5,Angie Henderson,Cardio,5,380,800,Cash
496,187,14,1,Denise Davenport,23,Male,Monthly,1,Zumba Dance,Beginner,3,47:29.5,Angie Henderson,Cardio,5,381,800,Transfer
497,21,14,1,Jonathan White,43,Female,Monthly,1,Zumba Dance,Beginner,3,47:29.5,Angie Henderson,Cardio,5,43,2100,Transfer
498,155,6,1,Benjamin Soto,54,Male,Quarterly,1,Yoga Flow,Beginner,10,44:14.8,Ryan Munoz,Strength,5,318,800,Transfer
499,140,10,1,Spencer Haynes,43,Male,Monthly,1,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,287,2100,Card
499,140,10,1,Spencer Haynes,43,Male,Monthly,1,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,288,7500,Card
499,140,10,1,Spencer Haynes,43,Male,Monthly,1,Cardio Blast,Beginner,10,47:12.1,Ryan Munoz,Strength,5,289,2100,Card
500,83,4,1,Dawn Fletcher,18,Female,Monthly,1,Yoga Flow,Intermediate,6,47:04.8,Connie Lawrence,Zumba,13,167,7500,Card
